"Step","combined_9_GN1_1p - weights/vad","combined_9_GN1_1p - weights/vad__MIN","combined_9_GN1_1p - weights/vad__MAX","combined_10_GN1_1p - weights/vad","combined_10_GN1_1p - weights/vad__MIN","combined_10_GN1_1p - weights/vad__MAX","combined_8_GN1_1p - weights/vad","combined_8_GN1_1p - weights/vad__MIN","combined_8_GN1_1p - weights/vad__MAX","combined_7_GN1_1p - weights/vad","combined_7_GN1_1p - weights/vad__MIN","combined_7_GN1_1p - weights/vad__MAX","combined_6_GN1_1p - weights/vad","combined_6_GN1_1p - weights/vad__MIN","combined_6_GN1_1p - weights/vad__MAX","combined_5_GN1_1p - weights/vad","combined_5_GN1_1p - weights/vad__MIN","combined_5_GN1_1p - weights/vad__MAX","combined_4_GN1_1p - weights/vad","combined_4_GN1_1p - weights/vad__MIN","combined_4_GN1_1p - weights/vad__MAX","combined_3_GN1_1p - weights/vad","combined_3_GN1_1p - weights/vad__MIN","combined_3_GN1_1p - weights/vad__MAX","combined_2_GN1_1p - weights/vad","combined_2_GN1_1p - weights/vad__MIN","combined_2_GN1_1p - weights/vad__MAX","combined_1_GN1_1p - weights/vad","combined_1_GN1_1p - weights/vad__MIN","combined_1_GN1_1p - weights/vad__MAX"
"83","0.5326396822929382","0.5326396822929382","0.5326396822929382","0.43466055393218994","0.43466055393218994","0.43466055393218994","0.5699133276939392","0.5699133276939392","0.5699133276939392","0.5297482013702393","0.5297482013702393","0.5297482013702393","0.5061838626861572","0.5061838626861572","0.5061838626861572","0.5291741490364075","0.5291741490364075","0.5291741490364075","0.5165547132492065","0.5165547132492065","0.5165547132492065","0.45856261253356934","0.45856261253356934","0.45856261253356934","0.5022879838943481","0.5022879838943481","0.5022879838943481","0.44442877173423767","0.44442877173423767","0.44442877173423767"
"84","0.5093457102775574","0.5093457102775574","0.5093457102775574","0.47688746452331543","0.47688746452331543","0.47688746452331543","0.5516010522842407","0.5516010522842407","0.5516010522842407","0.5106863975524902","0.5106863975524902","0.5106863975524902","0.5178237557411194","0.5178237557411194","0.5178237557411194","0.4989384114742279","0.4989384114742279","0.4989384114742279","0.5216453671455383","0.5216453671455383","0.5216453671455383","0.46096011996269226","0.46096011996269226","0.46096011996269226","0.5280842781066895","0.5280842781066895","0.5280842781066895","0.45313560962677","0.45313560962677","0.45313560962677"
"85","0.5046011209487915","0.5046011209487915","0.5046011209487915","0.5046883821487427","0.5046883821487427","0.5046883821487427","0.5595024228096008","0.5595024228096008","0.5595024228096008","0.5242376327514648","0.5242376327514648","0.5242376327514648","0.4855663776397705","0.4855663776397705","0.4855663776397705","0.5113992691040039","0.5113992691040039","0.5113992691040039","0.5269882678985596","0.5269882678985596","0.5269882678985596","0.4629189968109131","0.4629189968109131","0.4629189968109131","0.5312348008155823","0.5312348008155823","0.5312348008155823","0.5028795599937439","0.5028795599937439","0.5028795599937439"
"86","0.5185645818710327","0.5185645818710327","0.5185645818710327","0.5199688076972961","0.5199688076972961","0.5199688076972961","0.559391438961029","0.559391438961029","0.559391438961029","0.5511336326599121","0.5511336326599121","0.5511336326599121","0.48890969157218933","0.48890969157218933","0.48890969157218933","0.5266525745391846","0.5266525745391846","0.5266525745391846","0.5496317148208618","0.5496317148208618","0.5496317148208618","0.4639700949192047","0.4639700949192047","0.4639700949192047","0.5596605539321899","0.5596605539321899","0.5596605539321899","0.528511106967926","0.528511106967926","0.528511106967926"
"87","0.5178273320198059","0.5178273320198059","0.5178273320198059","0.5244781374931335","0.5244781374931335","0.5244781374931335","0.5396273732185364","0.5396273732185364","0.5396273732185364","0.5460381507873535","0.5460381507873535","0.5460381507873535","0.5070663094520569","0.5070663094520569","0.5070663094520569","0.5374258756637573","0.5374258756637573","0.5374258756637573","0.5228481888771057","0.5228481888771057","0.5228481888771057","0.4986931383609772","0.4986931383609772","0.4986931383609772","0.5473644137382507","0.5473644137382507","0.5473644137382507","0.5323619246482849","0.5323619246482849","0.5323619246482849"
"88","0.5375785827636719","0.5375785827636719","0.5375785827636719","0.4803427457809448","0.4803427457809448","0.4803427457809448","0.5758030414581299","0.5758030414581299","0.5758030414581299","0.5634604096412659","0.5634604096412659","0.5634604096412659","0.5306041836738586","0.5306041836738586","0.5306041836738586","0.4727153480052948","0.4727153480052948","0.4727153480052948","0.5170046091079712","0.5170046091079712","0.5170046091079712","0.5223437547683716","0.5223437547683716","0.5223437547683716","0.5438975095748901","0.5438975095748901","0.5438975095748901","0.536757230758667","0.536757230758667","0.536757230758667"
"89","0.5325202345848083","0.5325202345848083","0.5325202345848083","0.4630837142467499","0.4630837142467499","0.4630837142467499","0.599714994430542","0.599714994430542","0.599714994430542","0.5593355298042297","0.5593355298042297","0.5593355298042297","0.5487087965011597","0.5487087965011597","0.5487087965011597","0.46750617027282715","0.46750617027282715","0.46750617027282715","0.530549168586731","0.530549168586731","0.530549168586731","0.5122753977775574","0.5122753977775574","0.5122753977775574","0.5450659990310669","0.5450659990310669","0.5450659990310669","0.5377187132835388","0.5377187132835388","0.5377187132835388"
"90","0.538783073425293","0.538783073425293","0.538783073425293","0.4682624340057373","0.4682624340057373","0.4682624340057373","0.6072348952293396","0.6072348952293396","0.6072348952293396","0.5304856896400452","0.5304856896400452","0.5304856896400452","0.5508438348770142","0.5508438348770142","0.5508438348770142","0.4888758063316345","0.4888758063316345","0.4888758063316345","0.5005491375923157","0.5005491375923157","0.5005491375923157","0.5037554502487183","0.5037554502487183","0.5037554502487183","0.5493508577346802","0.5493508577346802","0.5493508577346802","0.5255740880966187","0.5255740880966187","0.5255740880966187"
"91","0.5230689644813538","0.5230689644813538","0.5230689644813538","0.5124537944793701","0.5124537944793701","0.5124537944793701","0.6045849323272705","0.6045849323272705","0.6045849323272705","0.5278854966163635","0.5278854966163635","0.5278854966163635","0.5531674027442932","0.5531674027442932","0.5531674027442932","0.5009322166442871","0.5009322166442871","0.5009322166442871","0.5042298436164856","0.5042298436164856","0.5042298436164856","0.5005872249603271","0.5005872249603271","0.5005872249603271","0.553244948387146","0.553244948387146","0.553244948387146","0.5236099362373352","0.5236099362373352","0.5236099362373352"
"92","0.5056754946708679","0.5056754946708679","0.5056754946708679","0.5444408059120178","0.5444408059120178","0.5444408059120178","0.5985636711120605","0.5985636711120605","0.5985636711120605","0.5230405330657959","0.5230405330657959","0.5230405330657959","0.5414493083953857","0.5414493083953857","0.5414493083953857","0.5367242097854614","0.5367242097854614","0.5367242097854614","0.5134021043777466","0.5134021043777466","0.5134021043777466","0.5006453990936279","0.5006453990936279","0.5006453990936279","0.5465617775917053","0.5465617775917053","0.5465617775917053","0.518772542476654","0.518772542476654","0.518772542476654"
"93","0.5218603014945984","0.5218603014945984","0.5218603014945984","0.5477434396743774","0.5477434396743774","0.5477434396743774","0.5998735427856445","0.5998735427856445","0.5998735427856445","0.5261507630348206","0.5261507630348206","0.5261507630348206","0.5253635048866272","0.5253635048866272","0.5253635048866272","0.550835907459259","0.550835907459259","0.550835907459259","0.5196104645729065","0.5196104645729065","0.5196104645729065","0.5091310739517212","0.5091310739517212","0.5091310739517212","0.5331438779830933","0.5331438779830933","0.5331438779830933","0.5266557335853577","0.5266557335853577","0.5266557335853577"
"94","0.5390413999557495","0.5390413999557495","0.5390413999557495","0.5169200301170349","0.5169200301170349","0.5169200301170349","0.5635218620300293","0.5635218620300293","0.5635218620300293","0.5234581232070923","0.5234581232070923","0.5234581232070923","0.4939119815826416","0.4939119815826416","0.4939119815826416","0.5371636152267456","0.5371636152267456","0.5371636152267456","0.5261911749839783","0.5261911749839783","0.5261911749839783","0.5033630728721619","0.5033630728721619","0.5033630728721619","0.5501846075057983","0.5501846075057983","0.5501846075057983","0.5419771075248718","0.5419771075248718","0.5419771075248718"
"95","0.5351544618606567","0.5351544618606567","0.5351544618606567","0.5107169151306152","0.5107169151306152","0.5107169151306152","0.559197723865509","0.559197723865509","0.559197723865509","0.5191859006881714","0.5191859006881714","0.5191859006881714","0.5047879815101624","0.5047879815101624","0.5047879815101624","0.5568966269493103","0.5568966269493103","0.5568966269493103","0.5530183911323547","0.5530183911323547","0.5530183911323547","0.4969049096107483","0.4969049096107483","0.4969049096107483","0.5771932601928711","0.5771932601928711","0.5771932601928711","0.538459837436676","0.538459837436676","0.538459837436676"
"96","0.5325419902801514","0.5325419902801514","0.5325419902801514","0.5071173310279846","0.5071173310279846","0.5071173310279846","0.5590087175369263","0.5590087175369263","0.5590087175369263","0.5513617396354675","0.5513617396354675","0.5513617396354675","0.4994194805622101","0.4994194805622101","0.4994194805622101","0.5904145240783691","0.5904145240783691","0.5904145240783691","0.5486437678337097","0.5486437678337097","0.5486437678337097","0.5176733732223511","0.5176733732223511","0.5176733732223511","0.5630898475646973","0.5630898475646973","0.5630898475646973","0.5412536263465881","0.5412536263465881","0.5412536263465881"
"97","0.5316296815872192","0.5316296815872192","0.5316296815872192","0.5058606863021851","0.5058606863021851","0.5058606863021851","0.5594193935394287","0.5594193935394287","0.5594193935394287","0.5594653487205505","0.5594653487205505","0.5594653487205505","0.5258784890174866","0.5258784890174866","0.5258784890174866","0.5900252461433411","0.5900252461433411","0.5900252461433411","0.549784243106842","0.549784243106842","0.549784243106842","0.5365139842033386","0.5365139842033386","0.5365139842033386","0.5705989003181458","0.5705989003181458","0.5705989003181458","0.5617111921310425","0.5617111921310425","0.5617111921310425"
"98","0.5120685696601868","0.5120685696601868","0.5120685696601868","0.5104857087135315","0.5104857087135315","0.5104857087135315","0.578516960144043","0.578516960144043","0.578516960144043","0.5772308111190796","0.5772308111190796","0.5772308111190796","0.5171820521354675","0.5171820521354675","0.5171820521354675","0.5479317307472229","0.5479317307472229","0.5479317307472229","0.5662842392921448","0.5662842392921448","0.5662842392921448","0.5411449074745178","0.5411449074745178","0.5411449074745178","0.5660760402679443","0.5660760402679443","0.5660760402679443","0.5428856015205383","0.5428856015205383","0.5428856015205383"
"99","0.5370519757270813","0.5370519757270813","0.5370519757270813","0.5013529062271118","0.5013529062271118","0.5013529062271118","0.5810086131095886","0.5810086131095886","0.5810086131095886","0.5828606486320496","0.5828606486320496","0.5828606486320496","0.5191543102264404","0.5191543102264404","0.5191543102264404","0.5572357773780823","0.5572357773780823","0.5572357773780823","0.5760929584503174","0.5760929584503174","0.5760929584503174","0.5516452789306641","0.5516452789306641","0.5516452789306641","0.5606912970542908","0.5606912970542908","0.5606912970542908","0.5191569924354553","0.5191569924354553","0.5191569924354553"
"100","","","","","","","","","","","","","","","","0.5758982300758362","0.5758982300758362","0.5758982300758362","0.5703232288360596","0.5703232288360596","0.5703232288360596","0.5633169412612915","0.5633169412612915","0.5633169412612915","0.5763884782791138","0.5763884782791138","0.5763884782791138","0.5262913703918457","0.5262913703918457","0.5262913703918457"
"101","","","","","","","","","","","","","","","","0.6068254709243774","0.6068254709243774","0.6068254709243774","0.6028509140014648","0.6028509140014648","0.6028509140014648","0.5544371604919434","0.5544371604919434","0.5544371604919434","0.5547057390213013","0.5547057390213013","0.5547057390213013","0.517166256904602","0.517166256904602","0.517166256904602"
"102","","","","","","","","","","","","","","","","0.6006224155426025","0.6006224155426025","0.6006224155426025","0.5920414328575134","0.5920414328575134","0.5920414328575134","0.5597858428955078","0.5597858428955078","0.5597858428955078","0.5663947463035583","0.5663947463035583","0.5663947463035583","0.5046543478965759","0.5046543478965759","0.5046543478965759"
"103","","","","","","","","","","","","","","","","0.5782056450843811","0.5782056450843811","0.5782056450843811","0.5747389793395996","0.5747389793395996","0.5747389793395996","0.5558527112007141","0.5558527112007141","0.5558527112007141","0.5768950581550598","0.5768950581550598","0.5768950581550598","0.5164686441421509","0.5164686441421509","0.5164686441421509"
"104","","","","","","","","","","","","","","","","0.5858640074729919","0.5858640074729919","0.5858640074729919","0.5691084265708923","0.5691084265708923","0.5691084265708923","0.5392632484436035","0.5392632484436035","0.5392632484436035","0.5716444849967957","0.5716444849967957","0.5716444849967957","0.5122554898262024","0.5122554898262024","0.5122554898262024"
"105","","","","","","","","","","","","","","","","0.5902425050735474","0.5902425050735474","0.5902425050735474","0.5824706554412842","0.5824706554412842","0.5824706554412842","0.5418468713760376","0.5418468713760376","0.5418468713760376","0.5553771257400513","0.5553771257400513","0.5553771257400513","0.5200561285018921","0.5200561285018921","0.5200561285018921"
"106","","","","","","","","","","","","","","","","0.6011791825294495","0.6011791825294495","0.6011791825294495","0.5856882929801941","0.5856882929801941","0.5856882929801941","0.5241602659225464","0.5241602659225464","0.5241602659225464","0.5830424427986145","0.5830424427986145","0.5830424427986145","0.53834468126297","0.53834468126297","0.53834468126297"
"107","","","","","","","","","","","","","","","","0.6028777360916138","0.6028777360916138","0.6028777360916138","0.5994418263435364","0.5994418263435364","0.5994418263435364","0.5255445837974548","0.5255445837974548","0.5255445837974548","0.6086713671684265","0.6086713671684265","0.6086713671684265","0.5415844917297363","0.5415844917297363","0.5415844917297363"
"108","","","","","","","","","","","","","","","","0.6022367477416992","0.6022367477416992","0.6022367477416992","0.5943593382835388","0.5943593382835388","0.5943593382835388","0.5254510641098022","0.5254510641098022","0.5254510641098022","0.6066995859146118","0.6066995859146118","0.6066995859146118","0.5397286415100098","0.5397286415100098","0.5397286415100098"
"109","","","","","","","","","","","","","","","","0.5929619073867798","0.5929619073867798","0.5929619073867798","0.5814273953437805","0.5814273953437805","0.5814273953437805","0.5287787318229675","0.5287787318229675","0.5287787318229675","0.608954668045044","0.608954668045044","0.608954668045044","0.5383017063140869","0.5383017063140869","0.5383017063140869"
"110","","","","","","","","","","","","","","","","0.6091887354850769","0.6091887354850769","0.6091887354850769","0.5832950472831726","0.5832950472831726","0.5832950472831726","0.5414566397666931","0.5414566397666931","0.5414566397666931","0.6063684225082397","0.6063684225082397","0.6063684225082397","0.5172854661941528","0.5172854661941528","0.5172854661941528"
"111","","","","","","","","","","","","","","","","0.6224755644798279","0.6224755644798279","0.6224755644798279","0.5858004093170166","0.5858004093170166","0.5858004093170166","0.5038448572158813","0.5038448572158813","0.5038448572158813","0.5954172611236572","0.5954172611236572","0.5954172611236572","0.5464608669281006","0.5464608669281006","0.5464608669281006"
"112","","","","","","","","","","","","","","","","0.6017429828643799","0.6017429828643799","0.6017429828643799","0.6107822060585022","0.6107822060585022","0.6107822060585022","0.4943793714046478","0.4943793714046478","0.4943793714046478","0.607659637928009","0.607659637928009","0.607659637928009","0.585075318813324","0.585075318813324","0.585075318813324"
"113","","","","","","","","","","","","","","","","0.6131284832954407","0.6131284832954407","0.6131284832954407","0.6257634162902832","0.6257634162902832","0.6257634162902832","0.5086525678634644","0.5086525678634644","0.5086525678634644","0.5978841781616211","0.5978841781616211","0.5978841781616211","0.597806453704834","0.597806453704834","0.597806453704834"
"114","","","","","","","","","","","","","","","","0.5618873834609985","0.5618873834609985","0.5618873834609985","0.6164706945419312","0.6164706945419312","0.6164706945419312","0.5298104882240295","0.5298104882240295","0.5298104882240295","0.594267725944519","0.594267725944519","0.594267725944519","0.5884900093078613","0.5884900093078613","0.5884900093078613"
"115","","","","","","","","","","","","","","","","0.5861283540725708","0.5861283540725708","0.5861283540725708","0.5933956503868103","0.5933956503868103","0.5933956503868103","0.5247369408607483","0.5247369408607483","0.5247369408607483","0.5975736379623413","0.5975736379623413","0.5975736379623413","0.5690735578536987","0.5690735578536987","0.5690735578536987"
"116","","","","","","","","","","","","","","","","0.6196631789207458","0.6196631789207458","0.6196631789207458","0.5838395953178406","0.5838395953178406","0.5838395953178406","0.531326949596405","0.531326949596405","0.531326949596405","0.6070780754089355","0.6070780754089355","0.6070780754089355","0.573544979095459","0.573544979095459","0.573544979095459"
"117","","","","","","","","","","","","","","","","0.6250210404396057","0.6250210404396057","0.6250210404396057","0.5967825651168823","0.5967825651168823","0.5967825651168823","0.5721790194511414","0.5721790194511414","0.5721790194511414","0.603003203868866","0.603003203868866","0.603003203868866","0.5795296430587769","0.5795296430587769","0.5795296430587769"
"118","","","","","","","","","","","","","","","","0.5880351066589355","0.5880351066589355","0.5880351066589355","0.6165580153465271","0.6165580153465271","0.6165580153465271","0.5968106985092163","0.5968106985092163","0.5968106985092163","0.6034407615661621","0.6034407615661621","0.6034407615661621","0.5741817355155945","0.5741817355155945","0.5741817355155945"
"119","","","","","","","","","","","","","","","","0.5906946063041687","0.5906946063041687","0.5906946063041687","0.6282902956008911","0.6282902956008911","0.6282902956008911","0.5963132381439209","0.5963132381439209","0.5963132381439209","0.6102096438407898","0.6102096438407898","0.6102096438407898","0.5527005195617676","0.5527005195617676","0.5527005195617676"
"120","","","","","","","","","","","","","","","","0.6045435667037964","0.6045435667037964","0.6045435667037964","0.625786304473877","0.625786304473877","0.625786304473877","0.5748270750045776","0.5748270750045776","0.5748270750045776","0.624964714050293","0.624964714050293","0.624964714050293","0.5721707344055176","0.5721707344055176","0.5721707344055176"
"121","","","","","","","","","","","","","","","","0.6393301486968994","0.6393301486968994","0.6393301486968994","0.6335940957069397","0.6335940957069397","0.6335940957069397","0.5506457686424255","0.5506457686424255","0.5506457686424255","0.6351581811904907","0.6351581811904907","0.6351581811904907","0.5642687082290649","0.5642687082290649","0.5642687082290649"
"122","","","","","","","","","","","","","","","","0.6450044512748718","0.6450044512748718","0.6450044512748718","0.628980815410614","0.628980815410614","0.628980815410614","0.5679594278335571","0.5679594278335571","0.5679594278335571","0.6446916460990906","0.6446916460990906","0.6446916460990906","0.5955766439437866","0.5955766439437866","0.5955766439437866"
"123","","","","","","","","","","","","","","","","0.6294010877609253","0.6294010877609253","0.6294010877609253","0.6427032351493835","0.6427032351493835","0.6427032351493835","0.5732428431510925","0.5732428431510925","0.5732428431510925","0.6442892551422119","0.6442892551422119","0.6442892551422119","0.5959983468055725","0.5959983468055725","0.5959983468055725"
"124","","","","","","","","","","","","","","","","0.62876957654953","0.62876957654953","0.62876957654953","0.6550482511520386","0.6550482511520386","0.6550482511520386","0.5696759819984436","0.5696759819984436","0.5696759819984436","0.6386303901672363","0.6386303901672363","0.6386303901672363","0.5960132479667664","0.5960132479667664","0.5960132479667664"
"125","","","","","","","","","","","","","","","","0.6315698027610779","0.6315698027610779","0.6315698027610779","0.6447864174842834","0.6447864174842834","0.6447864174842834","0.5675151944160461","0.5675151944160461","0.5675151944160461","0.677664041519165","0.677664041519165","0.677664041519165","0.6199980974197388","0.6199980974197388","0.6199980974197388"
"126","","","","","","","","","","","","","","","","0.641321063041687","0.641321063041687","0.641321063041687","0.6578443050384521","0.6578443050384521","0.6578443050384521","0.5592054128646851","0.5592054128646851","0.5592054128646851","0.679920494556427","0.679920494556427","0.679920494556427","0.6057080030441284","0.6057080030441284","0.6057080030441284"
"127","","","","","","","","","","","","","","","","0.6612861752510071","0.6612861752510071","0.6612861752510071","0.6701855659484863","0.6701855659484863","0.6701855659484863","0.5475453734397888","0.5475453734397888","0.5475453734397888","0.6752585172653198","0.6752585172653198","0.6752585172653198","0.6006820201873779","0.6006820201873779","0.6006820201873779"
"128","","","","","","","","","","","","","","","","0.642379641532898","0.642379641532898","0.642379641532898","0.6328384280204773","0.6328384280204773","0.6328384280204773","0.5685088634490967","0.5685088634490967","0.5685088634490967","0.6818958520889282","0.6818958520889282","0.6818958520889282","0.5839916467666626","0.5839916467666626","0.5839916467666626"
"129","","","","","","","","","","","","","","","","0.648254930973053","0.648254930973053","0.648254930973053","0.6456920504570007","0.6456920504570007","0.6456920504570007","0.5485725402832031","0.5485725402832031","0.5485725402832031","0.6764004826545715","0.6764004826545715","0.6764004826545715","0.5824193954467773","0.5824193954467773","0.5824193954467773"
"130","","","","","","","","","","","","","","","","0.6371850967407227","0.6371850967407227","0.6371850967407227","0.6495183706283569","0.6495183706283569","0.6495183706283569","0.558817982673645","0.558817982673645","0.558817982673645","0.6444287300109863","0.6444287300109863","0.6444287300109863","0.5957494378089905","0.5957494378089905","0.5957494378089905"
"131","","","","","","","","","","","","","","","","0.6303443312644958","0.6303443312644958","0.6303443312644958","0.6264495849609375","0.6264495849609375","0.6264495849609375","0.5526733994483948","0.5526733994483948","0.5526733994483948","0.6476981043815613","0.6476981043815613","0.6476981043815613","0.5999316573143005","0.5999316573143005","0.5999316573143005"
"132","","","","","","","","","","","","","","","","0.6492307186126709","0.6492307186126709","0.6492307186126709","0.6200017929077148","0.6200017929077148","0.6200017929077148","0.5433896780014038","0.5433896780014038","0.5433896780014038","0.6776672005653381","0.6776672005653381","0.6776672005653381","0.6103848814964294","0.6103848814964294","0.6103848814964294"
"133","","","","","","","","","","","","","","","","0.6281957626342773","0.6281957626342773","0.6281957626342773","0.6337297558784485","0.6337297558784485","0.6337297558784485","0.5624803304672241","0.5624803304672241","0.5624803304672241","0.6830621361732483","0.6830621361732483","0.6830621361732483","0.6017550826072693","0.6017550826072693","0.6017550826072693"
"134","","","","","","","","","","","","","","","","0.6219753623008728","0.6219753623008728","0.6219753623008728","0.6515330672264099","0.6515330672264099","0.6515330672264099","0.600113570690155","0.600113570690155","0.600113570690155","0.6292703151702881","0.6292703151702881","0.6292703151702881","0.6038831472396851","0.6038831472396851","0.6038831472396851"
"135","","","","","","","","","","","","","","","","0.6246849894523621","0.6246849894523621","0.6246849894523621","0.6566699147224426","0.6566699147224426","0.6566699147224426","0.594082772731781","0.594082772731781","0.594082772731781","0.6385517716407776","0.6385517716407776","0.6385517716407776","0.6139726638793945","0.6139726638793945","0.6139726638793945"
"136","","","","","","","","","","","","","","","","0.6556732654571533","0.6556732654571533","0.6556732654571533","0.6681294441223145","0.6681294441223145","0.6681294441223145","0.5919781923294067","0.5919781923294067","0.5919781923294067","0.6974560022354126","0.6974560022354126","0.6974560022354126","0.6315901875495911","0.6315901875495911","0.6315901875495911"
"137","","","","","","","","","","","","","","","","0.6755218505859375","0.6755218505859375","0.6755218505859375","0.6586467027664185","0.6586467027664185","0.6586467027664185","0.5693680047988892","0.5693680047988892","0.5693680047988892","0.7204973697662354","0.7204973697662354","0.7204973697662354","0.6286237239837646","0.6286237239837646","0.6286237239837646"
"138","","","","","","","","","","","","","","","","0.6690205335617065","0.6690205335617065","0.6690205335617065","0.6803638339042664","0.6803638339042664","0.6803638339042664","0.5715337991714478","0.5715337991714478","0.5715337991714478","0.7334150075912476","0.7334150075912476","0.7334150075912476","0.6291558146476746","0.6291558146476746","0.6291558146476746"
"139","","","","","","","","","","","","","","","","0.6266729831695557","0.6266729831695557","0.6266729831695557","0.6687370538711548","0.6687370538711548","0.6687370538711548","0.5612540245056152","0.5612540245056152","0.5612540245056152","0.7339604496955872","0.7339604496955872","0.7339604496955872","0.629250168800354","0.629250168800354","0.629250168800354"
"140","","","","","","","","","","","","","","","","0.6383652687072754","0.6383652687072754","0.6383652687072754","0.6257948279380798","0.6257948279380798","0.6257948279380798","0.5925226211547852","0.5925226211547852","0.5925226211547852","0.7150304913520813","0.7150304913520813","0.7150304913520813","0.600774884223938","0.600774884223938","0.600774884223938"
"141","","","","","","","","","","","","","","","","0.6645783185958862","0.6645783185958862","0.6645783185958862","0.6117474436759949","0.6117474436759949","0.6117474436759949","0.5906270146369934","0.5906270146369934","0.5906270146369934","0.6765283942222595","0.6765283942222595","0.6765283942222595","0.616136908531189","0.616136908531189","0.616136908531189"
"142","","","","","","","","","","","","","","","","0.6556447744369507","0.6556447744369507","0.6556447744369507","0.6367006897926331","0.6367006897926331","0.6367006897926331","0.5695406198501587","0.5695406198501587","0.5695406198501587","0.6408611536026001","0.6408611536026001","0.6408611536026001","0.6377295851707458","0.6377295851707458","0.6377295851707458"
"143","","","","","","","","","","","","","","","","0.6887074708938599","0.6887074708938599","0.6887074708938599","0.6516492962837219","0.6516492962837219","0.6516492962837219","0.5911887884140015","0.5911887884140015","0.5911887884140015","0.6699088215827942","0.6699088215827942","0.6699088215827942","0.6457030773162842","0.6457030773162842","0.6457030773162842"
"144","","","","","","","","","","","","","","","","0.7262691855430603","0.7262691855430603","0.7262691855430603","0.6725528836250305","0.6725528836250305","0.6725528836250305","0.6386841535568237","0.6386841535568237","0.6386841535568237","0.6689898371696472","0.6689898371696472","0.6689898371696472","0.660627007484436","0.660627007484436","0.660627007484436"
"145","","","","","","","","","","","","","","","","0.7420339584350586","0.7420339584350586","0.7420339584350586","0.6907997727394104","0.6907997727394104","0.6907997727394104","0.6593027114868164","0.6593027114868164","0.6593027114868164","0.6760694980621338","0.6760694980621338","0.6760694980621338","0.6543704271316528","0.6543704271316528","0.6543704271316528"
"146","","","","","","","","","","","","","","","","0.6836743950843811","0.6836743950843811","0.6836743950843811","0.671023428440094","0.671023428440094","0.671023428440094","0.6673908233642578","0.6673908233642578","0.6673908233642578","0.6972928047180176","0.6972928047180176","0.6972928047180176","0.6879186034202576","0.6879186034202576","0.6879186034202576"
"147","","","","","","","","","","","","","","","","0.670424222946167","0.670424222946167","0.670424222946167","0.6952434778213501","0.6952434778213501","0.6952434778213501","0.6787967681884766","0.6787967681884766","0.6787967681884766","0.704920768737793","0.704920768737793","0.704920768737793","0.7135224342346191","0.7135224342346191","0.7135224342346191"
"148","","","","","","","","","","","","","","","","0.7091585993766785","0.7091585993766785","0.7091585993766785","0.7182332277297974","0.7182332277297974","0.7182332277297974","0.6664643287658691","0.6664643287658691","0.6664643287658691","0.6838104128837585","0.6838104128837585","0.6838104128837585","0.7191809415817261","0.7191809415817261","0.7191809415817261"
"149","","","","","","","","","","","","","","","","0.721630334854126","0.721630334854126","0.721630334854126","0.7279147505760193","0.7279147505760193","0.7279147505760193","0.6313015222549438","0.6313015222549438","0.6313015222549438","0.6857567429542542","0.6857567429542542","0.6857567429542542","0.7087377905845642","0.7087377905845642","0.7087377905845642"
"150","","","","","","","","","","","","","","","","0.7208529710769653","0.7208529710769653","0.7208529710769653","0.7148524522781372","0.7148524522781372","0.7148524522781372","0.6284628510475159","0.6284628510475159","0.6284628510475159","0.7007756233215332","0.7007756233215332","0.7007756233215332","0.6764360666275024","0.6764360666275024","0.6764360666275024"
"151","","","","","","","","","","","","","","","","0.7045172452926636","0.7045172452926636","0.7045172452926636","0.7125900387763977","0.7125900387763977","0.7125900387763977","0.6442995667457581","0.6442995667457581","0.6442995667457581","0.7116824388504028","0.7116824388504028","0.7116824388504028","0.6515212059020996","0.6515212059020996","0.6515212059020996"
"152","","","","","","","","","","","","","","","","0.688363254070282","0.688363254070282","0.688363254070282","0.6849371790885925","0.6849371790885925","0.6849371790885925","0.6361961364746094","0.6361961364746094","0.6361961364746094","0.7113437056541443","0.7113437056541443","0.7113437056541443","0.6353938579559326","0.6353938579559326","0.6353938579559326"
"153","","","","","","","","","","","","","","","","0.6867480874061584","0.6867480874061584","0.6867480874061584","0.7079953551292419","0.7079953551292419","0.7079953551292419","0.6599593758583069","0.6599593758583069","0.6599593758583069","0.7284711599349976","0.7284711599349976","0.7284711599349976","0.6535466313362122","0.6535466313362122","0.6535466313362122"
"154","","","","","","","","","","","","","","","","0.6866153478622437","0.6866153478622437","0.6866153478622437","0.7142956256866455","0.7142956256866455","0.7142956256866455","0.6636128425598145","0.6636128425598145","0.6636128425598145","0.7137816548347473","0.7137816548347473","0.7137816548347473","0.6535505056381226","0.6535505056381226","0.6535505056381226"
"155","","","","","","","","","","","","","","","","0.6887648105621338","0.6887648105621338","0.6887648105621338","0.6992025971412659","0.6992025971412659","0.6992025971412659","0.6646531820297241","0.6646531820297241","0.6646531820297241","0.6994591355323792","0.6994591355323792","0.6994591355323792","0.6641873717308044","0.6641873717308044","0.6641873717308044"
"156","","","","","","","","","","","","","","","","0.7060796022415161","0.7060796022415161","0.7060796022415161","0.7176491618156433","0.7176491618156433","0.7176491618156433","0.6935884952545166","0.6935884952545166","0.6935884952545166","0.7202262878417969","0.7202262878417969","0.7202262878417969","0.6543352007865906","0.6543352007865906","0.6543352007865906"
