"Step","combined_9_GN1_1p - weights/ekman","combined_9_GN1_1p - weights/ekman__MIN","combined_9_GN1_1p - weights/ekman__MAX","combined_10_GN1_1p - weights/ekman","combined_10_GN1_1p - weights/ekman__MIN","combined_10_GN1_1p - weights/ekman__MAX","combined_8_GN1_1p - weights/ekman","combined_8_GN1_1p - weights/ekman__MIN","combined_8_GN1_1p - weights/ekman__MAX","combined_7_GN1_1p - weights/ekman","combined_7_GN1_1p - weights/ekman__MIN","combined_7_GN1_1p - weights/ekman__MAX","combined_6_GN1_1p - weights/ekman","combined_6_GN1_1p - weights/ekman__MIN","combined_6_GN1_1p - weights/ekman__MAX","combined_5_GN1_1p - weights/ekman","combined_5_GN1_1p - weights/ekman__MIN","combined_5_GN1_1p - weights/ekman__MAX","combined_4_GN1_1p - weights/ekman","combined_4_GN1_1p - weights/ekman__MIN","combined_4_GN1_1p - weights/ekman__MAX","combined_3_GN1_1p - weights/ekman","combined_3_GN1_1p - weights/ekman__MIN","combined_3_GN1_1p - weights/ekman__MAX","combined_2_GN1_1p - weights/ekman","combined_2_GN1_1p - weights/ekman__MIN","combined_2_GN1_1p - weights/ekman__MAX","combined_1_GN1_1p - weights/ekman","combined_1_GN1_1p - weights/ekman__MIN","combined_1_GN1_1p - weights/ekman__MAX"
"84","0.9922055602073669","0.9922055602073669","0.9922055602073669","1.0089367628097534","1.0089367628097534","1.0089367628097534","0.9025208353996277","0.9025208353996277","0.9025208353996277","0.9156812429428101","0.9156812429428101","0.9156812429428101","1.011904239654541","1.011904239654541","1.011904239654541","0.9883135557174683","0.9883135557174683","0.9883135557174683","0.9982772469520569","0.9982772469520569","0.9982772469520569","0.9895880818367004","0.9895880818367004","0.9895880818367004","0.900360643863678","0.900360643863678","0.900360643863678","1.052603840827942","1.052603840827942","1.052603840827942"
"85","0.9793906807899475","0.9793906807899475","0.9793906807899475","1.014680027961731","1.014680027961731","1.014680027961731","0.901129961013794","0.901129961013794","0.901129961013794","0.8966339826583862","0.8966339826583862","0.8966339826583862","1.0324933528900146","1.0324933528900146","1.0324933528900146","0.9922381639480591","0.9922381639480591","0.9922381639480591","0.9975537061691284","0.9975537061691284","0.9975537061691284","0.9851803779602051","0.9851803779602051","0.9851803779602051","0.8995023965835571","0.8995023965835571","0.8995023965835571","1.0364447832107544","1.0364447832107544","1.0364447832107544"
"86","0.9719801545143127","0.9719801545143127","0.9719801545143127","1.0163702964782715","1.0163702964782715","1.0163702964782715","0.9095078706741333","0.9095078706741333","0.9095078706741333","0.8723673820495605","0.8723673820495605","0.8723673820495605","1.0181117057800293","1.0181117057800293","1.0181117057800293","0.9938685297966003","0.9938685297966003","0.9938685297966003","0.9925782680511475","0.9925782680511475","0.9925782680511475","0.9846944808959961","0.9846944808959961","0.9846944808959961","0.8919039368629456","0.8919039368629456","0.8919039368629456","1.0226768255233765","1.0226768255233765","1.0226768255233765"
"87","0.985238790512085","0.985238790512085","0.985238790512085","1.0153571367263794","1.0153571367263794","1.0153571367263794","0.918042778968811","0.918042778968811","0.918042778968811","0.8697260618209839","0.8697260618209839","0.8697260618209839","1.0002741813659668","1.0002741813659668","1.0002741813659668","0.9784983396530151","0.9784983396530151","0.9784983396530151","1.0178183317184448","1.0178183317184448","1.0178183317184448","0.9684509634971619","0.9684509634971619","0.9684509634971619","0.9100081920623779","0.9100081920623779","0.9100081920623779","1.0267510414123535","1.0267510414123535","1.0267510414123535"
"88","0.9674727916717529","0.9674727916717529","0.9674727916717529","1.0097911357879639","1.0097911357879639","1.0097911357879639","0.8998298048973083","0.8998298048973083","0.8998298048973083","0.8616146445274353","0.8616146445274353","0.8616146445274353","0.9851091504096985","0.9851091504096985","0.9851091504096985","1.0084011554718018","1.0084011554718018","1.0084011554718018","1.0107157230377197","1.0107157230377197","1.0107157230377197","0.9624416828155518","0.9624416828155518","0.9624416828155518","0.9034392833709717","0.9034392833709717","0.9034392833709717","1.0048024654388428","1.0048024654388428","1.0048024654388428"
"89","0.9689127802848816","0.9689127802848816","0.9689127802848816","1.0144333839416504","1.0144333839416504","1.0144333839416504","0.8912973999977112","0.8912973999977112","0.8912973999977112","0.8552253842353821","0.8552253842353821","0.8552253842353821","0.9872164130210876","0.9872164130210876","0.9872164130210876","1.0007461309432983","1.0007461309432983","1.0007461309432983","1.011509656906128","1.011509656906128","1.011509656906128","0.9557912349700928","0.9557912349700928","0.9557912349700928","0.882135808467865","0.882135808467865","0.882135808467865","0.9897934198379517","0.9897934198379517","0.9897934198379517"
"90","0.9848686456680298","0.9848686456680298","0.9848686456680298","1.0122724771499634","1.0122724771499634","1.0122724771499634","0.8806774020195007","0.8806774020195007","0.8806774020195007","0.8508669137954712","0.8508669137954712","0.8508669137954712","0.9738213419914246","0.9738213419914246","0.9738213419914246","0.9918287992477417","0.9918287992477417","0.9918287992477417","1.0189204216003418","1.0189204216003418","1.0189204216003418","0.9504244923591614","0.9504244923591614","0.9504244923591614","0.8865153789520264","0.8865153789520264","0.8865153789520264","1.0001537799835205","1.0001537799835205","1.0001537799835205"
"91","0.9914847612380981","0.9914847612380981","0.9914847612380981","0.983403742313385","0.983403742313385","0.983403742313385","0.8800400495529175","0.8800400495529175","0.8800400495529175","0.8552130460739136","0.8552130460739136","0.8552130460739136","0.9781502485275269","0.9781502485275269","0.9781502485275269","0.9796330332756042","0.9796330332756042","0.9796330332756042","1.0178190469741821","1.0178190469741821","1.0178190469741821","0.9487571716308594","0.9487571716308594","0.9487571716308594","0.8769539594650269","0.8769539594650269","0.8769539594650269","0.9981122612953186","0.9981122612953186","0.9981122612953186"
"92","0.9790736436843872","0.9790736436843872","0.9790736436843872","0.9568163156509399","0.9568163156509399","0.9568163156509399","0.8898500204086304","0.8898500204086304","0.8898500204086304","0.874434769153595","0.874434769153595","0.874434769153595","0.9737384915351868","0.9737384915351868","0.9737384915351868","0.9600399136543274","0.9600399136543274","0.9600399136543274","1.0216323137283325","1.0216323137283325","1.0216323137283325","0.9613251686096191","0.9613251686096191","0.9613251686096191","0.8781262040138245","0.8781262040138245","0.8781262040138245","1.0015347003936768","1.0015347003936768","1.0015347003936768"
"93","0.9602632522583008","0.9602632522583008","0.9602632522583008","0.9504752159118652","0.9504752159118652","0.9504752159118652","0.8600414395332336","0.8600414395332336","0.8600414395332336","0.8804583549499512","0.8804583549499512","0.8804583549499512","0.9714545011520386","0.9714545011520386","0.9714545011520386","0.9447024464607239","0.9447024464607239","0.9447024464607239","1.0018415451049805","1.0018415451049805","1.0018415451049805","0.9665409922599792","0.9665409922599792","0.9665409922599792","0.8804052472114563","0.8804052472114563","0.8804052472114563","1.0028265714645386","1.0028265714645386","1.0028265714645386"
"94","0.9576318860054016","0.9576318860054016","0.9576318860054016","0.9603253602981567","0.9603253602981567","0.9603253602981567","0.8787257671356201","0.8787257671356201","0.8787257671356201","0.8728373050689697","0.8728373050689697","0.8728373050689697","0.9998803734779358","0.9998803734779358","0.9998803734779358","0.9442602396011353","0.9442602396011353","0.9442602396011353","0.9916589856147766","0.9916589856147766","0.9916589856147766","0.95806485414505","0.95806485414505","0.95806485414505","0.8890289068222046","0.8890289068222046","0.8890289068222046","0.9907903075218201","0.9907903075218201","0.9907903075218201"
"95","0.9548622369766235","0.9548622369766235","0.9548622369766235","0.9683092832565308","0.9683092832565308","0.9683092832565308","0.8607316613197327","0.8607316613197327","0.8607316613197327","0.87887042760849","0.87887042760849","0.87887042760849","0.9903554916381836","0.9903554916381836","0.9903554916381836","0.9543712735176086","0.9543712735176086","0.9543712735176086","0.9644726514816284","0.9644726514816284","0.9644726514816284","0.9479945302009583","0.9479945302009583","0.9479945302009583","0.8790374398231506","0.8790374398231506","0.8790374398231506","0.9778289198875427","0.9778289198875427","0.9778289198875427"
"96","0.9630666375160217","0.9630666375160217","0.9630666375160217","0.9761807918548584","0.9761807918548584","0.9761807918548584","0.8725576996803284","0.8725576996803284","0.8725576996803284","0.859108567237854","0.859108567237854","0.859108567237854","1.0007429122924805","1.0007429122924805","1.0007429122924805","0.9511175155639648","0.9511175155639648","0.9511175155639648","0.9511839747428894","0.9511839747428894","0.9511839747428894","0.9396684169769287","0.9396684169769287","0.9396684169769287","0.8803852200508118","0.8803852200508118","0.8803852200508118","0.9737353324890137","0.9737353324890137","0.9737353324890137"
"97","0.9469033479690552","0.9469033479690552","0.9469033479690552","0.9760278463363647","0.9760278463363647","0.9760278463363647","0.8905701637268066","0.8905701637268066","0.8905701637268066","0.8424723744392395","0.8424723744392395","0.8424723744392395","1.0029497146606445","1.0029497146606445","1.0029497146606445","0.9392628073692322","0.9392628073692322","0.9392628073692322","0.9490794539451599","0.9490794539451599","0.9490794539451599","0.9415940046310425","0.9415940046310425","0.9415940046310425","0.8856841921806335","0.8856841921806335","0.8856841921806335","0.958172619342804","0.958172619342804","0.958172619342804"
"98","0.9568053483963013","0.9568053483963013","0.9568053483963013","0.9700119495391846","0.9700119495391846","0.9700119495391846","0.8760461807250977","0.8760461807250977","0.8760461807250977","0.8389476537704468","0.8389476537704468","0.8389476537704468","0.9829593300819397","0.9829593300819397","0.9829593300819397","0.9571253061294556","0.9571253061294556","0.9571253061294556","0.9445981383323669","0.9445981383323669","0.9445981383323669","0.9362151026725769","0.9362151026725769","0.9362151026725769","0.8625928163528442","0.8625928163528442","0.8625928163528442","0.9678388237953186","0.9678388237953186","0.9678388237953186"
"99","0.9495220184326172","0.9495220184326172","0.9495220184326172","0.9758083820343018","0.9758083820343018","0.9758083820343018","0.8689031004905701","0.8689031004905701","0.8689031004905701","0.833280086517334","0.833280086517334","0.833280086517334","0.9761064648628235","0.9761064648628235","0.9761064648628235","0.9351711869239807","0.9351711869239807","0.9351711869239807","0.9412618279457092","0.9412618279457092","0.9412618279457092","0.9306637644767761","0.9306637644767761","0.9306637644767761","0.8417094945907593","0.8417094945907593","0.8417094945907593","0.9870184659957886","0.9870184659957886","0.9870184659957886"
"100","","","","","","","","","","","","","","","","0.9087539315223694","0.9087539315223694","0.9087539315223694","0.947472333908081","0.947472333908081","0.947472333908081","0.9125488996505737","0.9125488996505737","0.9125488996505737","0.8495234847068787","0.8495234847068787","0.8495234847068787","0.9869372248649597","0.9869372248649597","0.9869372248649597"
"101","","","","","","","","","","","","","","","","0.9016729593276978","0.9016729593276978","0.9016729593276978","0.9387100338935852","0.9387100338935852","0.9387100338935852","0.9155142307281494","0.9155142307281494","0.9155142307281494","0.8576971888542175","0.8576971888542175","0.8576971888542175","0.9881440997123718","0.9881440997123718","0.9881440997123718"
"102","","","","","","","","","","","","","","","","0.9029914140701294","0.9029914140701294","0.9029914140701294","0.9453840255737305","0.9453840255737305","0.9453840255737305","0.9032205939292908","0.9032205939292908","0.9032205939292908","0.8507866859436035","0.8507866859436035","0.8507866859436035","0.9821949005126953","0.9821949005126953","0.9821949005126953"
"103","","","","","","","","","","","","","","","","0.9265093207359314","0.9265093207359314","0.9265093207359314","0.9341092109680176","0.9341092109680176","0.9341092109680176","0.9095681309700012","0.9095681309700012","0.9095681309700012","0.8414697647094727","0.8414697647094727","0.8414697647094727","0.9728724956512451","0.9728724956512451","0.9728724956512451"
"104","","","","","","","","","","","","","","","","0.9234936237335205","0.9234936237335205","0.9234936237335205","0.9427048563957214","0.9427048563957214","0.9427048563957214","0.9147688746452332","0.9147688746452332","0.9147688746452332","0.8479270339012146","0.8479270339012146","0.8479270339012146","0.9876958131790161","0.9876958131790161","0.9876958131790161"
"105","","","","","","","","","","","","","","","","0.9134055376052856","0.9134055376052856","0.9134055376052856","0.9397579431533813","0.9397579431533813","0.9397579431533813","0.9230300188064575","0.9230300188064575","0.9230300188064575","0.8543206453323364","0.8543206453323364","0.8543206453323364","0.984752357006073","0.984752357006073","0.984752357006073"
"106","","","","","","","","","","","","","","","","0.9049782156944275","0.9049782156944275","0.9049782156944275","0.9551560282707214","0.9551560282707214","0.9551560282707214","0.9495484828948975","0.9495484828948975","0.9495484828948975","0.8456270694732666","0.8456270694732666","0.8456270694732666","0.9608768820762634","0.9608768820762634","0.9608768820762634"
"107","","","","","","","","","","","","","","","","0.8895312547683716","0.8895312547683716","0.8895312547683716","0.9481012225151062","0.9481012225151062","0.9481012225151062","0.9362559914588928","0.9362559914588928","0.9362559914588928","0.8509750962257385","0.8509750962257385","0.8509750962257385","0.9730737209320068","0.9730737209320068","0.9730737209320068"
"108","","","","","","","","","","","","","","","","0.8928179144859314","0.8928179144859314","0.8928179144859314","0.9588617086410522","0.9588617086410522","0.9588617086410522","0.9395759701728821","0.9395759701728821","0.9395759701728821","0.8537326455116272","0.8537326455116272","0.8537326455116272","0.9796842336654663","0.9796842336654663","0.9796842336654663"
"109","","","","","","","","","","","","","","","","0.904472827911377","0.904472827911377","0.904472827911377","0.9538467526435852","0.9538467526435852","0.9538467526435852","0.9213706254959106","0.9213706254959106","0.9213706254959106","0.839776337146759","0.839776337146759","0.839776337146759","0.9816377758979797","0.9816377758979797","0.9816377758979797"
"110","","","","","","","","","","","","","","","","0.8953085541725159","0.8953085541725159","0.8953085541725159","0.9575415849685669","0.9575415849685669","0.9575415849685669","0.9106428623199463","0.9106428623199463","0.9106428623199463","0.8349665999412537","0.8349665999412537","0.8349665999412537","0.9862599968910217","0.9862599968910217","0.9862599968910217"
"111","","","","","","","","","","","","","","","","0.9014567732810974","0.9014567732810974","0.9014567732810974","0.9483211040496826","0.9483211040496826","0.9483211040496826","0.9260230660438538","0.9260230660438538","0.9260230660438538","0.8390430212020874","0.8390430212020874","0.8390430212020874","0.9737754464149475","0.9737754464149475","0.9737754464149475"
"112","","","","","","","","","","","","","","","","0.9174560904502869","0.9174560904502869","0.9174560904502869","0.9215002655982971","0.9215002655982971","0.9215002655982971","0.9242014288902283","0.9242014288902283","0.9242014288902283","0.8252846598625183","0.8252846598625183","0.8252846598625183","0.9512780904769897","0.9512780904769897","0.9512780904769897"
"113","","","","","","","","","","","","","","","","0.9133455753326416","0.9133455753326416","0.9133455753326416","0.8982021808624268","0.8982021808624268","0.8982021808624268","0.9316381216049194","0.9316381216049194","0.9316381216049194","0.8206139802932739","0.8206139802932739","0.8206139802932739","0.9519556164741516","0.9519556164741516","0.9519556164741516"
"114","","","","","","","","","","","","","","","","0.9243530035018921","0.9243530035018921","0.9243530035018921","0.9126412272453308","0.9126412272453308","0.9126412272453308","0.9338438510894775","0.9338438510894775","0.9338438510894775","0.8168864250183105","0.8168864250183105","0.8168864250183105","0.9713348150253296","0.9713348150253296","0.9713348150253296"
"115","","","","","","","","","","","","","","","","0.9013744592666626","0.9013744592666626","0.9013744592666626","0.9161405563354492","0.9161405563354492","0.9161405563354492","0.9416744709014893","0.9416744709014893","0.9416744709014893","0.8190686106681824","0.8190686106681824","0.8190686106681824","0.9625041484832764","0.9625041484832764","0.9625041484832764"
"116","","","","","","","","","","","","","","","","0.889394998550415","0.889394998550415","0.889394998550415","0.9277658462524414","0.9277658462524414","0.9277658462524414","0.93044114112854","0.93044114112854","0.93044114112854","0.8172146081924438","0.8172146081924438","0.8172146081924438","0.9471310377120972","0.9471310377120972","0.9471310377120972"
"117","","","","","","","","","","","","","","","","0.8896082043647766","0.8896082043647766","0.8896082043647766","0.9298912882804871","0.9298912882804871","0.9298912882804871","0.8984712958335876","0.8984712958335876","0.8984712958335876","0.8179980516433716","0.8179980516433716","0.8179980516433716","0.9180050492286682","0.9180050492286682","0.9180050492286682"
"118","","","","","","","","","","","","","","","","0.9056944847106934","0.9056944847106934","0.9056944847106934","0.9174959063529968","0.9174959063529968","0.9174959063529968","0.8866477012634277","0.8866477012634277","0.8866477012634277","0.8273310661315918","0.8273310661315918","0.8273310661315918","0.9149084091186523","0.9149084091186523","0.9149084091186523"
"119","","","","","","","","","","","","","","","","0.9064561128616333","0.9064561128616333","0.9064561128616333","0.9112437963485718","0.9112437963485718","0.9112437963485718","0.8941277861595154","0.8941277861595154","0.8941277861595154","0.8258633613586426","0.8258633613586426","0.8258633613586426","0.9228407740592957","0.9228407740592957","0.9228407740592957"
"120","","","","","","","","","","","","","","","","0.8903453350067139","0.8903453350067139","0.8903453350067139","0.9104762673377991","0.9104762673377991","0.9104762673377991","0.8925324082374573","0.8925324082374573","0.8925324082374573","0.8169517517089844","0.8169517517089844","0.8169517517089844","0.9243853092193604","0.9243853092193604","0.9243853092193604"
"121","","","","","","","","","","","","","","","","0.8707836270332336","0.8707836270332336","0.8707836270332336","0.9163054823875427","0.9163054823875427","0.9163054823875427","0.8994470834732056","0.8994470834732056","0.8994470834732056","0.8085433840751648","0.8085433840751648","0.8085433840751648","0.9349613189697266","0.9349613189697266","0.9349613189697266"
"122","","","","","","","","","","","","","","","","0.8685027956962585","0.8685027956962585","0.8685027956962585","0.9097681045532227","0.9097681045532227","0.9097681045532227","0.9026691913604736","0.9026691913604736","0.9026691913604736","0.7914363741874695","0.7914363741874695","0.7914363741874695","0.9020489454269409","0.9020489454269409","0.9020489454269409"
"123","","","","","","","","","","","","","","","","0.8705823421478271","0.8705823421478271","0.8705823421478271","0.9038007259368896","0.9038007259368896","0.9038007259368896","0.8929733633995056","0.8929733633995056","0.8929733633995056","0.7889338135719299","0.7889338135719299","0.7889338135719299","0.9050872921943665","0.9050872921943665","0.9050872921943665"
"124","","","","","","","","","","","","","","","","0.8563418388366699","0.8563418388366699","0.8563418388366699","0.8966960906982422","0.8966960906982422","0.8966960906982422","0.893477201461792","0.893477201461792","0.893477201461792","0.8023872971534729","0.8023872971534729","0.8023872971534729","0.9216167330741882","0.9216167330741882","0.9216167330741882"
"125","","","","","","","","","","","","","","","","0.8552874326705933","0.8552874326705933","0.8552874326705933","0.884263813495636","0.884263813495636","0.884263813495636","0.8996455669403076","0.8996455669403076","0.8996455669403076","0.8059284687042236","0.8059284687042236","0.8059284687042236","0.9090548753738403","0.9090548753738403","0.9090548753738403"
"126","","","","","","","","","","","","","","","","0.8557157516479492","0.8557157516479492","0.8557157516479492","0.8665595054626465","0.8665595054626465","0.8665595054626465","0.9096081852912903","0.9096081852912903","0.9096081852912903","0.8022764921188354","0.8022764921188354","0.8022764921188354","0.9186417460441589","0.9186417460441589","0.9186417460441589"
"127","","","","","","","","","","","","","","","","0.858119547367096","0.858119547367096","0.858119547367096","0.8562366962432861","0.8562366962432861","0.8562366962432861","0.9016228318214417","0.9016228318214417","0.9016228318214417","0.7953948974609375","0.7953948974609375","0.7953948974609375","0.9416831135749817","0.9416831135749817","0.9416831135749817"
"128","","","","","","","","","","","","","","","","0.8567742109298706","0.8567742109298706","0.8567742109298706","0.8758466839790344","0.8758466839790344","0.8758466839790344","0.890360414981842","0.890360414981842","0.890360414981842","0.7869608998298645","0.7869608998298645","0.7869608998298645","0.9475693702697754","0.9475693702697754","0.9475693702697754"
"129","","","","","","","","","","","","","","","","0.8402611017227173","0.8402611017227173","0.8402611017227173","0.8916693329811096","0.8916693329811096","0.8916693329811096","0.8964532017707825","0.8964532017707825","0.8964532017707825","0.7925854921340942","0.7925854921340942","0.7925854921340942","0.9374500513076782","0.9374500513076782","0.9374500513076782"
"130","","","","","","","","","","","","","","","","0.8446775674819946","0.8446775674819946","0.8446775674819946","0.8865145444869995","0.8865145444869995","0.8865145444869995","0.8811488151550293","0.8811488151550293","0.8811488151550293","0.7845900654792786","0.7845900654792786","0.7845900654792786","0.9200761914253235","0.9200761914253235","0.9200761914253235"
"131","","","","","","","","","","","","","","","","0.8605767488479614","0.8605767488479614","0.8605767488479614","0.8799009323120117","0.8799009323120117","0.8799009323120117","0.8855968117713928","0.8855968117713928","0.8855968117713928","0.7941742539405823","0.7941742539405823","0.7941742539405823","0.8951870799064636","0.8951870799064636","0.8951870799064636"
"132","","","","","","","","","","","","","","","","0.8577648401260376","0.8577648401260376","0.8577648401260376","0.8624329566955566","0.8624329566955566","0.8624329566955566","0.8843203783035278","0.8843203783035278","0.8843203783035278","0.7711362838745117","0.7711362838745117","0.7711362838745117","0.9020655155181885","0.9020655155181885","0.9020655155181885"
"133","","","","","","","","","","","","","","","","0.8687247037887573","0.8687247037887573","0.8687247037887573","0.8586328625679016","0.8586328625679016","0.8586328625679016","0.8661148548126221","0.8661148548126221","0.8661148548126221","0.7716009020805359","0.7716009020805359","0.7716009020805359","0.8954744935035706","0.8954744935035706","0.8954744935035706"
"134","","","","","","","","","","","","","","","","0.8520755767822266","0.8520755767822266","0.8520755767822266","0.8605530261993408","0.8605530261993408","0.8605530261993408","0.8533008098602295","0.8533008098602295","0.8533008098602295","0.7868625521659851","0.7868625521659851","0.7868625521659851","0.8989956378936768","0.8989956378936768","0.8989956378936768"
"135","","","","","","","","","","","","","","","","0.8474175333976746","0.8474175333976746","0.8474175333976746","0.868364691734314","0.868364691734314","0.868364691734314","0.8574473261833191","0.8574473261833191","0.8574473261833191","0.7856046557426453","0.7856046557426453","0.7856046557426453","0.8945995569229126","0.8945995569229126","0.8945995569229126"
"136","","","","","","","","","","","","","","","","0.8599437475204468","0.8599437475204468","0.8599437475204468","0.8560097813606262","0.8560097813606262","0.8560097813606262","0.8465175628662109","0.8465175628662109","0.8465175628662109","0.7570434212684631","0.7570434212684631","0.7570434212684631","0.8701949715614319","0.8701949715614319","0.8701949715614319"
"137","","","","","","","","","","","","","","","","0.8536938428878784","0.8536938428878784","0.8536938428878784","0.8724712133407593","0.8724712133407593","0.8724712133407593","0.8521871566772461","0.8521871566772461","0.8521871566772461","0.7455684542655945","0.7455684542655945","0.7455684542655945","0.8752980828285217","0.8752980828285217","0.8752980828285217"
"138","","","","","","","","","","","","","","","","0.8501270413398743","0.8501270413398743","0.8501270413398743","0.856320321559906","0.856320321559906","0.856320321559906","0.8589679598808289","0.8589679598808289","0.8589679598808289","0.7609856724739075","0.7609856724739075","0.7609856724739075","0.8781859278678894","0.8781859278678894","0.8781859278678894"
"139","","","","","","","","","","","","","","","","0.8648915886878967","0.8648915886878967","0.8648915886878967","0.8642253279685974","0.8642253279685974","0.8642253279685974","0.8571882843971252","0.8571882843971252","0.8571882843971252","0.7597119808197021","0.7597119808197021","0.7597119808197021","0.8766196370124817","0.8766196370124817","0.8766196370124817"
"140","","","","","","","","","","","","","","","","0.8468880653381348","0.8468880653381348","0.8468880653381348","0.8850535750389099","0.8850535750389099","0.8850535750389099","0.8538475632667542","0.8538475632667542","0.8538475632667542","0.7423394322395325","0.7423394322395325","0.7423394322395325","0.8964927196502686","0.8964927196502686","0.8964927196502686"
"141","","","","","","","","","","","","","","","","0.8257178068161011","0.8257178068161011","0.8257178068161011","0.8857061266899109","0.8857061266899109","0.8857061266899109","0.8507661819458008","0.8507661819458008","0.8507661819458008","0.7444285154342651","0.7444285154342651","0.7444285154342651","0.8833069205284119","0.8833069205284119","0.8833069205284119"
"142","","","","","","","","","","","","","","","","0.8075722455978394","0.8075722455978394","0.8075722455978394","0.8758211135864258","0.8758211135864258","0.8758211135864258","0.8681994676589966","0.8681994676589966","0.8681994676589966","0.7483574151992798","0.7483574151992798","0.7483574151992798","0.8822804093360901","0.8822804093360901","0.8822804093360901"
"143","","","","","","","","","","","","","","","","0.808124303817749","0.808124303817749","0.808124303817749","0.8570753335952759","0.8570753335952759","0.8570753335952759","0.8599523305892944","0.8599523305892944","0.8599523305892944","0.7353221774101257","0.7353221774101257","0.7353221774101257","0.870188295841217","0.870188295841217","0.870188295841217"
"144","","","","","","","","","","","","","","","","0.7954736351966858","0.7954736351966858","0.7954736351966858","0.8559859991073608","0.8559859991073608","0.8559859991073608","0.8349728584289551","0.8349728584289551","0.8349728584289551","0.7287935614585876","0.7287935614585876","0.7287935614585876","0.8622516393661499","0.8622516393661499","0.8622516393661499"
"145","","","","","","","","","","","","","","","","0.7879464626312256","0.7879464626312256","0.7879464626312256","0.8617234826087952","0.8617234826087952","0.8617234826087952","0.8309417366981506","0.8309417366981506","0.8309417366981506","0.7341282367706299","0.7341282367706299","0.7341282367706299","0.8721818327903748","0.8721818327903748","0.8721818327903748"
"146","","","","","","","","","","","","","","","","0.8074678182601929","0.8074678182601929","0.8074678182601929","0.8517059683799744","0.8517059683799744","0.8517059683799744","0.8115497827529907","0.8115497827529907","0.8115497827529907","0.7424360513687134","0.7424360513687134","0.7424360513687134","0.8601413369178772","0.8601413369178772","0.8601413369178772"
"147","","","","","","","","","","","","","","","","0.8340248465538025","0.8340248465538025","0.8340248465538025","0.829387366771698","0.829387366771698","0.829387366771698","0.8189443349838257","0.8189443349838257","0.8189443349838257","0.736635684967041","0.736635684967041","0.736635684967041","0.8625380396842957","0.8625380396842957","0.8625380396842957"
"148","","","","","","","","","","","","","","","","0.8027613759040833","0.8027613759040833","0.8027613759040833","0.824751615524292","0.824751615524292","0.824751615524292","0.8259108662605286","0.8259108662605286","0.8259108662605286","0.7399263381958008","0.7399263381958008","0.7399263381958008","0.8520315885543823","0.8520315885543823","0.8520315885543823"
"149","","","","","","","","","","","","","","","","0.7924404740333557","0.7924404740333557","0.7924404740333557","0.8262316584587097","0.8262316584587097","0.8262316584587097","0.8458795547485352","0.8458795547485352","0.8458795547485352","0.7438769340515137","0.7438769340515137","0.7438769340515137","0.8410105109214783","0.8410105109214783","0.8410105109214783"
"150","","","","","","","","","","","","","","","","0.7898614406585693","0.7898614406585693","0.7898614406585693","0.8390415906906128","0.8390415906906128","0.8390415906906128","0.8365160822868347","0.8365160822868347","0.8365160822868347","0.7213909029960632","0.7213909029960632","0.7213909029960632","0.8403046727180481","0.8403046727180481","0.8403046727180481"
"151","","","","","","","","","","","","","","","","0.8045174479484558","0.8045174479484558","0.8045174479484558","0.8336115479469299","0.8336115479469299","0.8336115479469299","0.8172271847724915","0.8172271847724915","0.8172271847724915","0.7359404563903809","0.7359404563903809","0.7359404563903809","0.8517465591430664","0.8517465591430664","0.8517465591430664"
"152","","","","","","","","","","","","","","","","0.804964005947113","0.804964005947113","0.804964005947113","0.8480240702629089","0.8480240702629089","0.8480240702629089","0.8203817009925842","0.8203817009925842","0.8203817009925842","0.7428992390632629","0.7428992390632629","0.7428992390632629","0.8758708834648132","0.8758708834648132","0.8758708834648132"
"153","","","","","","","","","","","","","","","","0.8059146404266357","0.8059146404266357","0.8059146404266357","0.8422268033027649","0.8422268033027649","0.8422268033027649","0.7966729402542114","0.7966729402542114","0.7966729402542114","0.725762665271759","0.725762665271759","0.725762665271759","0.8813892602920532","0.8813892602920532","0.8813892602920532"
"154","","","","","","","","","","","","","","","","0.8184202909469604","0.8184202909469604","0.8184202909469604","0.8276227712631226","0.8276227712631226","0.8276227712631226","0.8093376159667969","0.8093376159667969","0.8093376159667969","0.7247083783149719","0.7247083783149719","0.7247083783149719","0.8743131160736084","0.8743131160736084","0.8743131160736084"
"155","","","","","","","","","","","","","","","","0.8202125430107117","0.8202125430107117","0.8202125430107117","0.8330907225608826","0.8330907225608826","0.8330907225608826","0.7984702587127686","0.7984702587127686","0.7984702587127686","0.7317457795143127","0.7317457795143127","0.7317457795143127","0.8577113747596741","0.8577113747596741","0.8577113747596741"
"156","","","","","","","","","","","","","","","","0.7905194759368896","0.7905194759368896","0.7905194759368896","0.8061999678611755","0.8061999678611755","0.8061999678611755","0.7835214138031006","0.7835214138031006","0.7835214138031006","0.7248342633247375","0.7248342633247375","0.7248342633247375","0.8402158617973328","0.8402158617973328","0.8402158617973328"
"157","","","","","","","","","","","","","","","","0.7980149388313293","0.7980149388313293","0.7980149388313293","0.8095220923423767","0.8095220923423767","0.8095220923423767","0.7796757817268372","0.7796757817268372","0.7796757817268372","0.7162890434265137","0.7162890434265137","0.7162890434265137","0.820675790309906","0.820675790309906","0.820675790309906"
